c_msgsize_count,c_pktsize6,c_msgsize4,s_msgsize4,s_pktsize2,s_rtt_cnt,s_rtt_std,s_msgsize5,c_msgsize6,c_sit3,class
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,0,0,3,26.927804,0,0,0.0,google
4,0,1173,389,1418,1,0.0,0,0,18.501,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
8,30,42,34,1418,2,0.0,30,30,2.156,google
7,30,42,48,1418,1,0.0,34,30,2.443,google
3,0,0,0,789,3,18.182234,0,0,12.102,google
8,1418,42,48,1418,1,0.0,34,1917,1.287,google
9,32,810,1413,1418,7,25.440846,1413,826,1545.461,google
3,0,0,0,501,4,16.295482,0,0,0.0,google
4,0,2431,0,501,5,13.651811,0,0,355.053,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,246,42,48,1418,1,0.0,34,246,2.189,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.685,google
10,820,42,48,1418,1,0.0,34,820,2.232,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
3,0,0,0,1418,4,92.901462,0,0,14.246,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,1.277,google
1,0,0,14180,1418,1,0.0,0,0,0.0,google
29,30,42,48,1418,6,14.158983,34,30,0.952,google
1,0,0,14180,1418,1,0.0,0,0,0.0,google
8,1418,42,34,1418,1,0.0,30,1840,1.302,google
10,38,50,56,1418,2,0.0,42,38,39.621,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.187,google
8,30,42,34,1418,2,0.0,30,30,3.16,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
19,50,45,56,1418,2,0.0,42,50,1.349,google
213,30,42,48,1430,2,0.0,34,30,7.881,google
0,0,0,0,0,2,0.0,0,0,0.0,google
3,0,0,0,1418,4,65.851575,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,14180,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,0.989,google
8,1418,42,34,1418,1,0.0,30,1624,2.14,google
8,30,42,34,1418,1,0.0,30,30,2.738,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,38,50,56,1348,2,0.0,42,38,2.053,google
1,0,0,0,0,2,0.0,0,0,0.0,google
1,1,0,0,0,3,64.589146,0,0,10093.996,google
8,30,42,48,1418,1,0.0,34,30,2.228,google
36,528,50,38,56,2,0.0,325,528,2.455,google
2,0,0,82,588,2,0.0,0,0,0.0,google
2,0,0,82,588,2,0.0,0,0,0.0,google
2,0,0,352,588,1,0.0,0,0,0.0,google
2,0,0,270,588,2,0.0,82,0,0.0,google
2,0,0,270,588,2,0.0,82,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,1.302,google
8,1418,42,34,1418,1,0.0,30,1611,1.711,google
15,46,439,38,56,2,0.0,274,46,7.853,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
27,1418,733,16051,1418,11,11.732699,6170,1650,136.743,google
10,1119,850,320,1418,6,15.727291,1057,1119,502.946,google
8,30,42,48,1418,2,0.0,34,30,2.163,google
5,0,773,0,517,4,13.224153,0,0,14.869,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
9,46,1194,42,1430,2,0.0,38,46,19.315,google
7,46,38,42,1430,2,0.0,38,46,318.976,google
8,30,42,48,1418,0,0.0,34,30,1.5,google
1,0,0,0,0,2,0.0,0,0,0.0,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,1.336,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,1.272,google
12,796,37,37,1418,2,0.0,306,796,1.223,google
8,30,42,34,1418,2,0.0,30,30,2.239,google
58,858,37,263,49,8,2.575174,29,858,2.149,google
0,0,0,0,0,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
8,1418,50,56,1418,2,0.0,42,1584,1.622,google
8,1418,42,48,1418,1,0.0,34,1589,2.113,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,1413,1418,3,15.001699,1413,0,0.0,google
26,41,45,45,1418,6,3.492316,334,41,2.471,google
2,0,0,0,1418,3,15.695932,0,0,0.0,google
2,0,0,0,664,3,4.817182,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,1386,1482,1413,1413,7,73.529271,1413,1818,278.913,google
1,0,0,14180,1418,1,0.0,0,0,0.0,google
8,1313,42,48,1418,1,0.0,34,1313,2.125,google
8,1418,42,48,1418,1,0.0,34,1577,2.092,google
8,30,42,48,1418,1,0.0,34,30,2.589,google
8,30,42,34,1418,2,0.0,30,30,1.146,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
32,793,50,38,56,10,12.819877,291,793,2.099,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1584,3.709,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1581,3.288,google
8,1418,50,56,1418,2,0.0,42,1610,1.483,google
8,30,42,48,1418,2,0.0,34,30,2.204,google
8,224,42,34,1418,1,0.0,30,224,2.215,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
6,45,45,45,1418,1,0.0,329,45,2.34,google
6,45,45,57,1418,1,0.0,45,45,3.754,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
15,30,42,48,1430,1,0.0,34,30,1.808,google
3,0,0,0,1418,1,0.0,0,0,0.0,google
8,38,50,56,1348,2,0.0,42,38,2.052,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,0,516,3,0.415242,0,0,0.0,google
3,0,0,0,516,3,0.547961,0,0,0.0,google
3,0,0,0,516,3,0.785152,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,3,15.309372,0,0,0.0,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1512,1.943,google
8,30,42,48,1418,1,0.0,34,30,1.393,google
185,981,85,293,85,27,12.909458,53,981,1.533,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,3,1.116371,0,0,0.0,google
8,665,1785,1430,1430,5,0.33693,1430,1747,1020.395,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,33,37,37,1418,3,12.283179,264,33,1.113,google
2,0,0,34,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,3,31.34607,34,30,2.18,google
8,30,42,34,1418,2,0.0,30,30,2.423,google
1,0,0,17016,1418,1,0.0,0,0,0.0,google
10,1418,42,34,1418,1,0.0,30,1460,2.196,google
2,0,0,48,1418,2,0.0,34,0,0.0,google
8,1418,42,34,1418,1,0.0,30,1521,2.166,google
6,890,826,373,1418,6,19.174442,373,890,274.348,google
176,30,42,30,48,61,19.964745,316,30,1.299,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
9,50,45,56,1418,1,0.0,42,50,28.192,google
6,38,106,48,1418,2,0.0,34,38,3.431,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,0,696,4,0.818563,0,0,0.0,google
1,0,0,14180,1418,1,0.0,26380,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,1.245,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
8,38,50,56,1418,2,0.0,42,38,2.307,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1389,42,48,1418,1,0.0,34,1389,2.242,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
22,30,42,352,588,6,1.785461,30,30,2.123,google
10,30,42,48,1418,1,0.0,34,30,2.21,google
8,30,42,34,1418,0,0.0,30,30,1.476,google
3,0,0,901,1418,3,0.639234,0,0,10.742,google
8,30,42,48,1418,3,19.52441,34,30,1.189,google
26,741,154,69,1418,2,0.0,309,69,2.815,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
2,0,0,48,1418,2,0.0,34,0,0.0,google
10,785,42,48,1418,1,0.0,34,785,1.679,google
2,0,0,34,1418,1,0.0,0,0,0.0,google
9,50,45,56,1418,1,0.0,42,50,1.181,google
2,0,0,48,1418,2,0.0,34,0,0.0,google
2,0,0,48,1418,2,0.0,34,0,0.0,google
3,0,0,0,805,3,21.58194,0,0,9.942,google
3,0,0,0,1418,4,43.582728,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,50,56,1418,1,0.0,42,1877,2.129,google
8,30,42,34,1418,1,0.0,30,30,1.966,google
8,30,42,48,1418,2,0.0,34,30,2.065,google
8,1418,42,34,1418,0,0.0,30,1454,2.212,google
8,30,42,34,1418,2,0.0,30,30,2.149,google
7,46,38,38,56,2,0.0,60,46,339.908,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
87,50,45,42,1418,2,0.0,38,50,2.267,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,0,371,3,0.305942,0,0,0.0,google
14,30,42,48,1418,1,0.0,34,30,3.25,google
8,1418,42,48,1418,1,0.0,34,1805,1.283,google
7,30,76,48,1418,2,0.0,34,1626,1.216,google
9,50,45,42,1418,1,0.0,38,50,2.052,google
8,820,42,30,48,2,0.0,283,820,1.321,google
8,1418,42,48,1418,1,0.0,34,1530,2.2,google
8,30,42,34,1418,2,0.0,30,30,23.242,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
8,1348,50,56,1348,2,0.0,42,1792,1.302,google
9,69,1077,325,85,2,0.0,357,1221,2.831,google
8,1418,42,48,1418,1,0.0,34,1581,1.986,google
1,0,0,0,0,3,21.122435,0,0,0.0,google
1,0,0,0,0,3,1.87447,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
25,50,45,56,1418,2,0.0,42,378,0.993,google
3,0,0,1413,1418,3,73.681153,213,0,3.117,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,0,0,3,0.756175,0,0,0.0,google
6,890,826,373,1418,6,55.591368,373,890,91.061,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
17,1418,37,264,49,4,17.162195,29,2352,2.15,google
8,1418,42,48,1418,1,0.0,34,1609,2.221,google
0,0,0,0,0,2,0.0,0,0,0.0,google
6,1418,986,229,1418,6,7.599617,1413,2431,1223.638,google
8,30,42,34,1418,2,0.0,30,30,3.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,693,1418,3,2.645206,0,0,9.288,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,56,1418,2,0.0,42,0,0.0,google
2,0,0,56,1418,2,0.0,42,0,0.0,google
2,0,0,42,1418,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
57,46,996,38,152,2,0.0,274,46,16.428,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,3,0.980455,0,0,0.0,google
20,46,446,38,56,6,0.938733,274,46,7.911,google
4,0,37,1413,1418,2,0.0,1413,0,152.036,google
2,0,0,48,1418,2,0.0,34,0,0.0,google
2,0,0,0,48,3,0.24609,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
7,30,42,34,1418,3,11.532122,30,30,2.217,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,0,1418,4,49.417462,0,0,0.0,google
7,275,34,48,1418,2,0.0,34,30,3.059,google
19,46,429,38,56,3,1.323514,274,46,7.82,google
22,1113,42,30,48,3,2.433807,245,1113,1.23,google
10,42,50,42,1418,1,0.0,38,1684,31.609,google
2,0,0,56,1418,1,0.0,42,0,0.0,google
10,30,42,48,1418,1,0.0,34,30,1.272,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.151,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
29,30,42,48,1418,3,20.509895,34,30,1.241,google
3,0,0,0,1418,4,21.662068,0,0,0.0,google
8,1418,42,34,1418,1,0.0,30,1744,2.146,google
8,1417,42,48,1418,1,0.0,34,1417,2.104,google
10,30,42,48,1418,1,0.0,34,30,4.91,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
11,712,935,79408,1418,2,0.0,27131,712,934.761,google
10,703,709,616,1418,5,15.533766,20,710,4.348,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,56,1418,2,0.0,42,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,42,1418,3,2.778417,0,0,0.0,google
8,1228,42,48,1228,1,0.0,34,1645,2.267,google
10,1145,42,48,1418,1,0.0,34,1145,1.004,google
2,0,0,34,1418,1,0.0,0,0,0.0,google
8,1418,42,34,1418,1,0.0,30,1577,2.598,google
10,30,42,48,1418,1,0.0,34,30,1.725,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
6,30,1548,48,1418,1,0.0,34,38,61.515,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,1.216,google
10,885,42,34,1418,1,0.0,30,885,2.661,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
8,30,42,34,1418,2,0.0,30,30,1.301,google
8,30,42,48,1418,1,0.0,34,30,1.293,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,2,0.0,0,0,0.0,google
21,837,85,69,1418,1,0.0,341,837,3.466,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1661,2.74,google
18,956,42,48,1418,1,0.0,34,956,2.097,google
8,1307,42,48,1418,2,0.0,34,1307,1.473,google
14,981,85,69,1418,1,0.0,325,981,3.263,google
2,0,0,48,1418,1,0.0,34,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,50,42,1418,1,0.0,38,1875,2.112,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,30,42,48,1418,1,0.0,34,30,1.684,google
2,0,0,34,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,2.149,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,0,1430,2,0.0,0,0,0.0,google
2,0,0,0,1430,2,0.0,0,0,0.0,google
2,0,0,0,1430,2,0.0,0,0,0.0,google
2,0,0,0,1430,3,115.695708,0,0,0.0,google
23,50,45,56,1418,3,0.379279,42,50,1.218,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.58,google
1,0,0,14180,1418,1,0.0,0,0,0.0,google
8,30,42,30,48,3,8.659188,322,30,2.625,google
24,38,50,38,56,2,0.0,253,38,1.228,google
4,1,31,1430,1430,3,14.800163,1430,0,10355.065,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,2.554,google
8,1396,42,48,1418,1,0.0,34,1396,2.205,google
8,1418,42,48,1418,1,0.0,34,1668,1.546,google
8,30,42,34,1418,1,0.0,30,30,1.04,google
8,30,42,48,1418,1,0.0,34,30,2.08,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,1,0,48,1430,2,0.0,34,0,44424.548,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
30,38,50,38,56,2,0.0,46,38,1.456,google
8,894,42,30,48,2,0.0,333,894,1.451,google
1,0,0,0,0,2,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.41,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1228,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1860,2.174,google
22,985,50,42,1418,3,3.01177,38,985,2.133,google
8,1418,42,34,1418,1,0.0,30,1460,2.482,google
8,231,50,42,1418,2,0.0,38,231,2.158,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,48,1430,2,0.0,34,0,0.0,google
2,0,0,48,1430,2,0.0,34,0,0.0,google
2,0,0,48,1430,2,0.0,34,0,0.0,google
2,0,0,34,1430,2,0.0,0,0,0.0,google
2,0,0,48,1430,1,0.0,34,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,3.269,google
8,1418,50,56,1418,2,0.0,42,1598,2.61,google
62,50,45,56,1418,2,0.0,42,50,2.09,google
101,201,1422,1430,1430,34,41.713695,1430,2342,553.962,google
0,0,0,0,0,1,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
0,0,0,0,0,0,0.0,0,0,0.0,google
0,0,0,0,0,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,38,50,56,1418,3,22.796655,42,38,2.177,google
87,552,53,38,56,3,81.32752,274,552,2.165,google
0,0,0,0,0,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.202,google
8,38,50,56,1418,2,0.0,42,38,1.15,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1606,2.121,google
8,30,42,48,1418,1,0.0,34,30,1.081,google
1,0,0,0,0,3,0.706689,0,0,0.0,google
1,0,0,14180,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1397,42,48,1418,1,0.0,34,1397,1.4,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
10,30,42,48,1358,1,0.0,34,30,2.239,google
2,0,0,48,1358,2,0.0,34,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,0,1418,4,17.211525,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,0,3,0.618224,0,0,0.0,google
4,0,37,59,1418,2,0.0,1413,0,131.087,google
1,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,0,3,2.368586,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1611,2.105,google
8,1418,42,48,1418,1,0.0,34,1680,1.267,google
8,1418,50,56,1418,1,0.0,42,1600,1.178,google
8,30,42,48,1418,1,0.0,34,30,2.088,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,0,3,17.842595,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1558,1.927,google
8,38,50,56,1348,2,0.0,42,38,2.088,google
1,0,0,0,1348,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1348,1,0.0,0,0,0.0,google
30,33,37,49,1418,4,55.99509,37,33,2.393,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.045,google
8,1314,42,48,1418,0,0.0,34,1314,2.671,google
1,0,0,0,1418,0,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,34,1418,1,0.0,30,1914,1.047,google
3,0,0,1317,1418,3,1.52211,0,0,2.833,google
3,0,0,917,1418,2,0.0,149,0,0.0,google
28,128,1546,614,1418,13,40.023925,20,1790,744.153,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1688,1.206,google
3,0,0,59,1418,3,0.694442,645,0,10.932,google
8,1418,42,48,1418,1,0.0,34,1460,4.651,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,2,0.0,0,0,0.0,google
3,0,0,0,1430,3,11.010408,0,0,0.0,google
14,818,1716,1430,1430,7,8.426868,1430,705,511.003,google
8,30,42,34,1418,1,0.0,30,30,2.126,google
3,0,0,0,516,3,0.926553,0,0,0.0,google
3,0,0,0,516,3,3.441842,0,0,0.0,google
3,0,0,0,516,3,4.116357,0,0,0.0,google
2,0,0,34,1418,1,0.0,0,0,0.0,google
10,30,42,34,1418,2,0.0,30,30,2.447,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,1.245,google
8,30,42,30,48,3,23.104006,318,30,1.51,google
8,1330,42,48,1418,1,0.0,34,1330,2.164,google
4,0,1756,1430,1430,3,3.101701,1430,0,468.165,google
1,0,0,0,0,2,0.0,0,0,0.0,google
8,30,42,34,1418,1,0.0,30,30,2.242,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,1418,1418,3,30.352451,1418,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,0,3,2.023228,0,0,0.0,google
41,50,45,56,1418,1,0.0,42,50,0.997,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,48,1418,2,0.0,34,30,1.503,google
10,1412,42,48,1418,2,0.0,34,1412,2.213,google
8,30,42,48,1418,1,0.0,34,30,1.366,google
8,30,42,48,1418,1,0.0,34,30,1.297,google
8,1418,42,34,1418,1,0.0,30,1661,2.106,google
6,30,42,30,48,2,0.0,55,30,2.156,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
34,30,42,30,48,6,146.802755,245,30,1.244,google
3,0,0,1418,1418,2,0.0,454,0,6.369,google
8,30,42,48,1418,1,0.0,34,30,3.321,google
25,46,924,38,56,3,0.435137,316,46,9.828,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
20,909,37,49,1418,4,7.434205,37,33,1.292,google
8,1418,42,48,1418,1,0.0,34,1532,7.159,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
3,0,0,0,1430,3,0.385618,0,0,0.0,google
3,0,0,0,1430,3,0.344703,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
3,0,0,0,343,5,67.665459,0,0,0.0,google
8,30,42,48,1418,1,0.0,34,30,2.149,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1348,50,56,1348,1,0.0,42,1665,1.234,google
1,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
2,0,0,48,1430,2,0.0,34,0,0.0,google
0,0,0,0,0,2,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,30,42,34,1418,1,0.0,30,30,2.232,google
8,30,42,48,1418,2,0.0,34,30,1.29,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
1,0,0,0,1418,1,0.0,0,0,0.0,google
8,1418,42,48,1418,1,0.0,34,1651,2.171,google
8,1418,42,48,1418,1,0.0,34,1579,1.437,google
